"'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and not longer than %d.","'*' - herhangi biri; 'xyz*' - 'xyz' ile başlayan ve %d karakterden uzun olmayan kayıtlar bulunamadı."
"-- Please Select --","-- Lütfen Seçiniz --"
"Add New Class","Yeni Sınıf Ekle"
"Add New Tax Rate","Yeni Vergi Oranı Ekle"
"Add New Tax Rule","Yeni Vergi Kuralı Ekle"
"After Discount","İndirimden Sonra"
"An error occurred while deleting this rate.","Bu oran silinirken bir hata meydana geldi."
"An error occurred while deleting this rate. Incorrect rate ID.","Bu oran silinirken bir hata meydana geldi. Hatalı oran numarası."
"An error occurred while deleting this tax class.","Bu vergi sınıfı silinirken bir hata meydana geldi."
"An error occurred while deleting this tax rule.","Bu vergi kuralı silinirken bir hata meydana geldi."
"An error occurred while saving this tax class.","Bu vergi sınıfı kaydedilirken bir hata meydana geldi."
"An error occurred while saving this tax class. A class with the same name","Bu vergi sınıfı kaydedilirken bir hata meydana geldi. Aynı adda bir vergi sınıfı zaten var"
"Apply Customer Tax","Müşteri Vergisini Uygula"
"Apply Discount On Prices","Fiyatlara İndirim Uygula"
"Apply Tax On","Vergiyi Uygula"
"Apply discount on price including tax is calculated based on store tax, if ""Apply Tax after Discount"" is selected.","Eğer ""Vergiyi İndirimden Sonra Uygula"" seçilrse, mağaza tabanlı hesaplanmış vergiye sahip olan vergi dahil fiyat üzerine indirimi uygula"
"Are you sure you want to do this?","Bu işlemi yapmak istediğinizden emin misiniz?"
"Back","Geri"
"Before Discount","İndirimden Önce"
"CSV","CSV"
"Calculate off subtotal only","Sadece ara toplam hesaplaması"
"Calculation Settings","Hesaplama Ayarları"
"Catalog Prices","Katalog Fiyatları"
"Class Name","Sınıf Adı"
"Click here to go to <a href=""%s"">Tax configuration</a> and change your settings.","<a href=""%s"">Vergi yapılandırma</a> sayfasına gitmek ve ayarlarınızı değiştirmek için buraya tıklayınız."
"Code","Kod"
"Country","Ülke"
"Custom price if available","Eğer mümkünse özel fiyat kullan"
"Customer Tax Class","Müşteri Vergi Sınıfı"
"Customer Tax Class Information","Müşteri Vergi Sınıfı Bilgisi"
"Customer Tax Classes","Müşteri Vergi Sınıfları"
"Default Country","Varsayılan Ülke"
"Default Post Code","Varsayılan Posta Kodu"
"Default State","Varsayılan Eyalet"
"Default Tax Destination Calculation","Varsayılan Bölgeye Göre Vergi Hesaplama"
"Delete Class","Sınıfı Sil"
"Delete Rate","Oranı Sil"
"Delete Rule","Kuralı Sil"
"Display Full Tax Summary","Tam Vergi Özeti Göster"
"Display Prices","Fiyatları Göster"
"Display Product Prices In Catalog","Katalogda Ürün Fiyatlarını Göster"
"Display Shipping Amount","Teslimat Tutarını Göster"
"Display Shipping Prices","Teslimat Fiyatlarını Göster"
"Display Subtotal","Ara Toplamı Göster"
"Display Zero Tax Subtotal","Vergisiz Ara Toplamı Göster"
"Edit Class","Sınıfı Düzenle"
"Edit Class '%s'","Sınıfı Düzenle '%s'"
"Edit Rule","Kuralı Düzenle"
"Edit Tax Rate","Vergi Oranını Düzenle"
"Excel XML","Excel XML"
"Excl. Tax","Vergi Hariç"
"Excl. Tax:","Vergi Hariç:"
"Excluding Tax","Vergi Hariç"
"Export Tax Rates","Vergi Oranlarını Dışarı Çıkart"
"Grand Total (Excl. Tax)","Genel Toplam (Vergi Hariç)"
"Grand Total (Excl.Tax)","Genel Toplam (Vergi Hariç)"
"Grand Total (Incl. Tax)","Genel Toplam (Vergi Dahil)"
"Grand Total (Incl.Tax)","Genel Toplam (Vergi Dahil)"
"Grand Total Excl. Tax","Genel Toplam Vergi Hariç"
"Grand Total Incl. Tax","Genel Toplam Vergi Hariç"
"Ignore this notification","Bu bildirimi hariç tut"
"Import / Export Tax Rates","Vergi oranlarını Al/Ver"
"Import Tax Rates","Vergi oranlarını Al"
"Inc. Tax","Vergi Dahil"
"Incl. Tax","Vergi Dahil"
"Incl. Tax:","Vergi Dahil:"
"Include Tax In Grand Total","Vergiyi Genel Toplama Ekle"
"Including Tax","Vergi Dahil"
"Including and Excluding Tax","Vergi dahil ve hariç fiyat"
"Invalid file format upload attempt","Geçersiz dosya türü yükleme denemesi"
"Invalid file upload attempt","Hatalı dosya yükleme işlemi"
"Manage Customer Tax Classes","Müşteri Vergi Sınıflarını Yönet"
"Manage Product Tax Classes","Ürün Vergi Sınıflarını Yönet"
"Manage Tax Rates","Vergi Oranlarını Yönet"
"Manage Tax Rules","Vergi Kurallarını Yönet"
"Manage Tax Zones & Rates","Vergi Alanlarını ve Oranlarını Yönet"
"Maximum zip code length is 9.","En yüksek zip kodu uzunluğu  9 olmalıdır."
"Name","Adı"
"New Class","Yeni Sınıf"
"New Rule","Yeni Kural"
"New Tax Rate","Yeni Vergi Oranı"
"No","Hayır"
"None","Yok"
"One of the country has invalid code.","Ülkelerden birinin kodu hatalı."
"Orders, Invoices, Credit Memos Display Settings","Siparişler, Faturalar, iade Kayıtları Gösterim Ayarları"
"Original price only","Sadece orjinal fiyat"
"Please fill all required fields with valid information.","Geçerli bilgi için lütfen tüm zorunlu alanları doldurunuz."
"Please see <a href=""%s"">source</a> for more details.","Daha fazla detay için lütfen <a href=""%s"">kaynağa</a> bakınız."
"Price Display Settings","Fiyat Gösterim Ayarları"
"Priority","Öncelik"
"Product Tax Class","Ürün Vergi Sınıfı"
"Product Tax Class Information","Ürün Vergi Sınıfı Bilgisi"
"Product Tax Classes","Ürün Vergi Sınıfları"
"Range From","Aralık Başlangıcı"
"Range To","Aralık Sonu"
"Range To should be equal or greater than Range From.","Aralık, Aralığa eşit veya daha büyük olmalıdır."
"Rate","Oran"
"Rate Percent","Oran Yüzdesi"
"Rate Percent should be a positive number.","Oran Yüzdesi pozitif sayı olmalıdır."
"Reset","Sıfırla"
"Row Total","Satır Toplamı"
"Sales","Satışlar"
"Save Class","Sınıfı Kaydet"
"Save Rate","Oranı Kaydet"
"Save Rule","Kuralı Kaydet"
"Save and Continue Edit","Kaydet ve Düzenlemeye Devam Et"
"Shipping & Handling (Excl.Tax)","Teslimat ve Teslim alma (Vergi Hariç)"
"Shipping & Handling (Incl.Tax)","Teslimat ve Teslim alma (Vergi Dahil)"
"Shipping & Handling Tax","Teslim Alma ve Teslimat Vergisi"
"Shipping (Excl. Tax)","Teslimat (Vergi Hariç)"
"Shipping (Incl. Tax)","Teslimat (Vergi Dahil)"
"Shipping Excl. Tax (%s)","Teslimat Vergi Hariç (%s)"
"Shipping Incl. Tax (%s)","Teslimat Vergi Dahil (%s)"
"Shipping Prices","Teslimat Ücretleri"
"Shopping Cart Display Settings","Alışveriş Sepeti Gösterim Seçenekleri"
"Sort Order","Sıralama"
"State","Eyalet"
"State/Region","Eyalet/Bölge"
"Subtotal (Excl. Tax)","Ara Toplam (Vergi Hariç)"
"Subtotal (Excl.Tax)","Ara Toplam (Vergi Hariç)"
"Subtotal (Incl. Tax)","Ara Toplam (Vergi Dahil)"
"Subtotal (Incl.Tax)","Ara Toplam (Vergi Dahil)"
"Subtotal only","Sadece Ara Toplam "
"Tax","Vergi"
"Tax Calculation Based On","Vergi Hesaplama Yöntemi"
"Tax Calculation Method Based On","Vergi Hesaplama Yöntemi"
"Tax Class for Shipping","Teslimat için Vergi Sınıfı"
"Tax Classes","Vergi Sınıfları"
"Tax Identifier","Vergi Tanımlayıcısı"
"Tax Rate","Vergi Oran"
"Tax Rate Information","Vergi Oranı Bilgisi"
"Tax Rule Information","Vergi Kuralı Bilgisi"
"Tax Rules","Vergi Kuralları"
"Tax Section","Vergi Bölümü"
"Tax Titles","Vergi Başlıkları"
"Tax rate cannot be removed. It exists in tax rule","Vergi oranı silinemedi. Çünkü bu oran bir vergi kuralında kullanılmış"
"Tax rates at the same priority are added, others are compounded.","Aynı önemdeki vergi oranları eklendi, diğerleri birleştirildi."
"The tax class has been deleted.","Vergi sınıfı silindi."
"The tax class has been saved.","Vergi sınıfı kaydedildi."
"The tax rate has been deleted.","Vergi oranı silindi."
"The tax rate has been imported.","Vergi oranı alındı."
"The tax rate has been saved.","Vergi oranı kaydedildi."
"The tax rule has been deleted.","Vergi kuralı silindi."
"This class no longer exists","Bu sınıf bulunamıyor."
"This rule no longer exists","Bu kural bulunamıyor"
"This rule no longer exists.","Vergi kuralı bulunamıyor."
"Total","Toplam"
"Unit Price","Birim Fiyat"
"Warning tax configuration can result in rounding errors","Uyarı, vergi indirim yapılandırmasısı yuvarlama hatalarına neden olabilir."
